date_of_dissection,dissector,host_species,lot_number,fish_number,date_of_collection,year,TL_mm,location_of_collection,lat,long,site_number,lat_updated,long_updated,C_mariae_total_updated,C_mariae_total,C_mariae_lips,C_mariae_body,C_mariae_throat,C_mariae_head,notes
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,170,6.23,1963,59,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,171,6.23,1963,92,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,172,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,173,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,174,6.23,1963,83,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,175,6.23,1963,109,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,176,6.23,1963,85,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,177,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,178,6.23,1963,59,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,179,6.23,1963,72,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,180,6.23,1963,61,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,181,6.23,1963,73,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,182,6.23,1963,61,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,183,6.23,1963,56,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,184,6.23,1963,81,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,185,6.23,1963,92,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,186,6.23,1963,55,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,187,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,188,6.23,1963,67,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,189,6.23,1963,55,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,190,6.23,1963,86,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,191,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,192,6.23,1963,75,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,193,6.23,1963,75,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,194,6.23,1963,88,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,195,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,196,6.23,1963,118,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,197,6.23,1963,75,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,198,6.23,1963,108,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,199,6.23,1963,52,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,200,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,201,6.23,1963,81,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,202,6.23,1963,78,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,203,6.23,1963,74,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,204,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,205,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,206,6.23,1963,74,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,207,6.23,1963,92,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,208,6.23,1963,53,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,209,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,210,6.23,1963,88,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,211,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,212,6.23,1963,72,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,213,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,214,6.23,1963,75,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,215,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,216,6.23,1963,78,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,217,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,218,6.23,1963,102,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,219,6.23,1963,90,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,220,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,221,6.23,1963,55,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,222,6.23,1963,62,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,223,6.23,1963,57,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,224,6.23,1963,99,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,225,6.23,1963,77,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,226,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,227,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,228,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,229,6.23,1963,84,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,230,6.23,1963,106,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,231,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,232,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,233,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,234,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,235,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,236,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,237,6.23,1963,88,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,238,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,239,6.23,1963,64,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,240,6.23,1963,58,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,241,6.23,1963,62,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,242,6.23,1963,72,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,3,0,3,0,0,Specific Location: Limestone Point - Three nematodes found in the flesh of the belly
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,243,6.23,1963,97,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,244,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,245,6.23,1963,61,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,246,6.23,1963,74,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,247,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,248,6.23,1963,64,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,249,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,250,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,251,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,252,6.23,1963,47,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,253,6.23,1963,54,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,254,6.23,1963,77,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,255,6.23,1963,94,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,1,0,1,0,0,Specific Location: Limestone Point - One nematode located on the right anterior side of the body behind the operculum 
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,256,6.23,1963,74,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,257,6.23,1963,82,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,258,6.23,1963,58,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,259,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,260,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,261,6.23,1963,54,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,262,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,263,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,264,6.23,1963,77,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,265,6.23,1963,61,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,266,6.23,1963,57,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,267,6.23,1963,54,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,268,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,269,6.23,1963,28,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,270,6.23,1963,24,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,271,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,272,6.23,1963,50,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,273,6.23,1963,50,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.15.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,274,6.23,1963,81,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
